,Age,Pclass,Fare,Sex_n,Embarked_n,Survived
93,-0.9717671394703865,-0.3236379365677838,-0.5916700250877903,1.3414414786496318,0.9477697643354939,1
94,-0.8945440114708985,0.8611484955527392,-0.8929098496969731,-0.7454667355348623,-0.6100244950981986,0
95,-0.1223127314760183,0.8611484955527392,-0.8929098496969731,-0.7454667355348623,-0.6100244950981986,0
96,-1.2034365234688507,-0.3236379365677838,3.1871964137966327,-0.7454667355348623,-0.6100244950981986,0
97,0.03213352452295773,0.8611484955527392,-0.8842968861909873,-0.7454667355348623,-0.6100244950981986,0
98,-0.1995358594755063,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,0.9477697643354939,0
99,0.8815879325173259,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
100,0.18657978052193377,-0.3236379365677838,-0.6986190752448966,-0.7454667355348623,-0.6100244950981986,0
101,2.580496748506062,-1.5084243686883068,0.8667727820946368,1.3414414786496318,-0.6100244950981986,1
102,0.3410260365209098,-0.3236379365677838,-0.5203706583163862,1.3414414786496318,-0.6100244950981986,1
103,0.49547229251988584,-0.3236379365677838,0.4065211097118685,1.3414414786496318,-0.6100244950981986,1
104,-2.207337187462195,0.8611484955527392,1.8966778752342164,-0.7454667355348623,-0.6100244950981986,0
105,-0.1223127314760183,0.8611484955527392,-0.9318250440808056,-0.7454667355348623,0.9477697643354939,0
106,0.49547229251988584,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
107,2.4260504925070863,-1.5084243686883068,0.9412663604974001,-0.7454667355348623,-0.6100244950981986,0
108,-0.1223127314760183,0.8611484955527392,-0.29934262132503303,1.3414414786496318,-0.6100244950981986,1
109,3.8932899244973584,-1.5084243686883068,0.6917185767974854,-0.7454667355348623,-0.6100244950981986,1
110,-0.8945440114708985,0.8611484955527392,-0.16387382445936513,1.3414414786496318,-0.6100244950981986,0
111,0.41824916452039784,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,0.9477697643354939,1
112,-2.1301140594627066,-0.3236379365677838,0.1926230093976559,-0.7454667355348623,-0.6100244950981986,0
113,-0.27675898747499433,-0.3236379365677838,0.6204192100260811,-0.7454667355348623,-0.6100244950981986,0
114,1.576596084512718,-0.3236379365677838,0.4065211097118685,-0.7454667355348623,-0.6100244950981986,0
115,0.41824916452039784,0.8611484955527392,-0.8733025238348369,-0.7454667355348623,-0.6100244950981986,0
116,0.10935665252244575,-0.3236379365677838,1.1911136015377546,-0.7454667355348623,0.9477697643354939,0
117,-0.1223127314760183,-0.3236379365677838,-1.4472624263446408,-0.7454667355348623,-0.6100244950981986,0
118,0.10935665252244575,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
119,-0.1223127314760183,0.8611484955527392,-0.8733025238348369,-0.7454667355348623,-0.6100244950981986,0
120,-0.1223127314760183,0.8611484955527392,-0.8854804556793927,1.3414414786496318,2.5055640237691863,1
121,-0.3539821154744824,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
122,0.2638029085214218,-1.5084243686883068,0.8667727820946368,1.3414414786496318,-0.6100244950981986,1
123,-0.1223127314760183,0.8611484955527392,-0.36024654042116666,-0.7454667355348623,0.9477697643354939,1
124,-0.6628746274724344,0.8611484955527392,-0.8946923338662582,-0.7454667355348623,2.5055640237691863,0
125,-2.2266429694620666,0.8611484955527392,-0.07415783125090732,1.3414414786496318,0.9477697643354939,1
126,2.7349430045050385,0.8611484955527392,-0.8946923338662582,-0.7454667355348623,2.5055640237691863,0
127,2.8121661325045264,-0.3236379365677838,-0.6986190752448966,-0.7454667355348623,-0.6100244950981986,0
128,-2.2266429694620666,0.8611484955527392,-0.46511364906854785,-0.7454667355348623,-0.6100244950981986,0
129,-0.4312052434739704,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,0.9477697643354939,0
130,0.03213352452295773,-1.5084243686883068,2.6117534844579837,1.3414414786496318,0.9477697643354939,1
131,1.190480444515278,-1.5084243686883068,0.8667727820946368,1.3414414786496318,-0.6100244950981986,1
132,0.03213352452295773,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
133,-0.6628746274724344,0.8611484955527392,-0.9321245014212455,-0.7454667355348623,0.9477697643354939,0
134,-0.045089603476530286,-1.5084243686883068,0.8667727820946368,1.3414414786496318,-0.6100244950981986,1
135,1.229092008515022,0.8611484955527392,-0.9321245014212455,-0.7454667355348623,0.9477697643354939,0
136,-0.1995358594755063,0.8611484955527392,-0.9499493431140965,-0.7454667355348623,-0.6100244950981986,1
137,-0.5084283714734584,0.8611484955527392,-0.8296316616873519,1.3414414786496318,-0.6100244950981986,1
138,-0.27675898747499433,0.8611484955527392,-0.8733025238348369,-0.7454667355348623,-0.6100244950981986,0
139,-0.1223127314760183,0.8611484955527392,-0.8842968861909873,-0.7454667355348623,-0.6100244950981986,0
140,-0.4312052434739704,0.8611484955527392,-0.07415783125090732,1.3414414786496318,0.9477697643354939,1
141,-0.1223127314760183,0.8611484955527392,-0.8260666933487817,-0.7454667355348623,0.9477697643354939,0
142,-0.1223127314760183,0.8611484955527392,-0.8733025238348369,-0.7454667355348623,-0.6100244950981986,0
143,-1.8984446754642428,0.8611484955527392,-0.5578028258713734,1.3414414786496318,-0.6100244950981986,1
144,-0.045089603476530286,-0.3236379365677838,-0.6986190752448966,1.3414414786496318,-0.6100244950981986,1
145,2.3488273645075983,-1.5084243686883068,0.4457357614361409,-0.7454667355348623,-0.6100244950981986,0
146,-0.7400977554719225,-0.3236379365677838,1.1729893025044638,1.3414414786496318,-0.6100244950981986,1
147,0.49547229251988584,-0.3236379365677838,-0.5203706583163862,1.3414414786496318,-0.6100244950981986,1
148,0.2638029085214218,-1.5084243686883068,0.5292130600521009,1.3414414786496318,0.9477697643354939,1
149,-0.1223127314760183,0.8611484955527392,-0.8842968861909873,-0.7454667355348623,-0.6100244950981986,0
150,-0.27675898747499433,0.8611484955527392,-0.8296316616873519,-0.7454667355348623,-0.6100244950981986,0
151,1.9627117245101582,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,-0.6100244950981986,0
152,-0.9717671394703865,0.8611484955527392,-0.4163947917536474,1.3414414786496318,0.9477697643354939,0
153,2.4260504925070863,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,0.9477697643354939,0
154,-0.3539821154744824,0.8611484955527392,-0.9018222705433986,-0.7454667355348623,-0.6100244950981986,0
155,0.10935665252244575,-1.5084243686883068,0.5874432528943068,-0.7454667355348623,0.9477697643354939,0
156,-0.1223127314760183,0.8611484955527392,-0.9517318272833817,-0.7454667355348623,2.5055640237691863,0
157,0.03213352452295773,-0.3236379365677838,0.4065211097118685,-0.7454667355348623,-0.6100244950981986,0
158,1.344926700514254,-1.5084243686883068,2.914476335896011,1.3414414786496318,-0.6100244950981986,1
159,0.49547229251988584,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
160,0.3410260365209098,0.8611484955527392,-0.8733025238348369,-0.7454667355348623,-0.6100244950981986,0
161,-0.4312052434739704,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
162,-1.1262133954693625,0.8611484955527392,-0.8747855506636822,1.3414414786496318,2.5055640237691863,1
163,-0.1223127314760183,-0.3236379365677838,-0.45887495447605,-0.7454667355348623,0.9477697643354939,1
164,2.117157980509134,-0.3236379365677838,-0.6986190752448966,1.3414414786496318,-0.6100244950981986,0
165,-0.1223127314760183,0.8611484955527392,-0.8955835759509008,1.3414414786496318,2.5055640237691863,1
166,-0.1223127314760183,0.8611484955527392,-0.36024654042116666,-0.7454667355348623,0.9477697643354939,1
167,-0.3539821154744824,-0.3236379365677838,0.6917185767974854,1.3414414786496318,-0.6100244950981986,1
168,-0.1223127314760183,0.8611484955527392,0.22470772444478776,1.3414414786496318,-0.6100244950981986,1
169,1.49937295651323,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
170,-0.5856514994729464,0.8611484955527392,-0.805568125402003,-0.7454667355348623,-0.6100244950981986,0
171,1.4221498285137422,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
172,1.190480444515278,0.8611484955527392,-0.9499493431140965,-0.7454667355348623,-0.6100244950981986,0
173,-0.1223127314760183,-0.3236379365677838,-1.4472624263446408,-0.7454667355348623,-0.6100244950981986,0
174,-0.5084283714734584,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
175,-0.1223127314760183,-1.5084243686883068,0.7630179435688895,-0.7454667355348623,-0.6100244950981986,0
176,0.18657978052193377,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
177,0.8043648045178379,-1.5084243686883068,-1.4472624263446408,-0.7454667355348623,-0.6100244950981986,0
178,-0.3539821154744824,0.8611484955527392,-0.9446018906062411,-0.7454667355348623,-0.6100244950981986,0
179,-0.27675898747499433,0.8611484955527392,0.01972204497700066,-0.7454667355348623,-0.6100244950981986,0
180,-0.7400977554719225,-0.3236379365677838,-0.45887495447605,-0.7454667355348623,0.9477697643354939,0
181,-0.1223127314760183,0.8611484955527392,-0.8946923338662582,-0.7454667355348623,2.5055640237691863,0
182,2.0013232885099024,0.8611484955527392,-0.8733025238348369,-0.7454667355348623,-0.6100244950981986,0
183,-0.1223127314760183,-0.3236379365677838,-0.5667152467177989,1.3414414786496318,2.5055640237691863,1
184,-0.27675898747499433,-0.3236379365677838,0.4065211097118685,1.3414414786496318,-0.6100244950981986,0
185,0.8815879325173259,0.8611484955527392,-0.006123975477633417,1.3414414786496318,-0.6100244950981986,0
186,0.03213352452295773,0.8611484955527392,-0.9318250440808056,-0.7454667355348623,0.9477697643354939,0
187,-0.1995358594755063,-0.3236379365677838,-0.6986190752448966,1.3414414786496318,-0.6100244950981986,1
188,-0.1223127314760183,-1.5084243686883068,2.1177059122255693,-0.7454667355348623,-0.6100244950981986,0
189,-1.7439984194652667,-0.3236379365677838,0.4243459514047196,1.3414414786496318,-0.6100244950981986,1
190,1.267703572514766,-1.5084243686883068,2.914476335896011,-0.7454667355348623,-0.6100244950981986,0
191,0.03213352452295773,-1.5084243686883068,0.7630179435688895,1.3414414786496318,0.9477697643354939,1
192,0.03213352452295773,-1.5084243686883068,0.8667727820946368,1.3414414786496318,-0.6100244950981986,1
193,-0.1223127314760183,0.8611484955527392,0.8667727820946368,-0.7454667355348623,-0.6100244950981986,0
194,-0.1223127314760183,0.8611484955527392,-0.7699184420163009,-0.7454667355348623,-0.6100244950981986,0
195,-1.8212215474647546,0.8611484955527392,0.05537172836270276,-0.7454667355348623,-0.6100244950981986,0
196,1.576596084512718,-1.5084243686883068,2.5383721761768543,-0.7454667355348623,-0.6100244950981986,0
197,-0.1223127314760183,0.8611484955527392,-0.8946923338662582,-0.7454667355348623,2.5055640237691863,0
198,0.03213352452295773,-1.5084243686883068,0.4065211097118685,-0.7454667355348623,-0.6100244950981986,0
199,-0.8559324474711545,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
200,-0.1223127314760183,0.8611484955527392,-0.8946923338662582,1.3414414786496318,2.5055640237691863,1
201,2.1943811085086224,-1.5084243686883068,0.8667727820946368,1.3414414786496318,-0.6100244950981986,1
202,0.842976368517582,0.8611484955527392,-0.37064198809643734,-0.7454667355348623,-0.6100244950981986,0
203,-0.27675898747499433,0.8611484955527392,2.5808523388992572,-0.7454667355348623,-0.6100244950981986,1
204,-0.1223127314760183,0.8611484955527392,-0.908952207220539,-0.7454667355348623,-0.6100244950981986,0
205,-1.7439984194652667,0.8611484955527392,1.3824311923954635,-0.7454667355348623,-0.6100244950981986,0
206,-0.1223127314760183,0.8611484955527392,-0.3421222413878756,1.3414414786496318,2.5055640237691863,1
207,-0.4312052434739704,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
208,-0.5856514994729464,0.8611484955527392,-0.8929098496969731,-0.7454667355348623,-0.6100244950981986,0
209,1.9627117245101582,-1.5084243686883068,2.7879199598767688,-0.7454667355348623,0.9477697643354939,0
210,-0.1223127314760183,0.8611484955527392,-0.8961753606951035,-0.7454667355348623,2.5055640237691863,0
211,0.8043648045178379,0.8611484955527392,-0.8842968861909873,-0.7454667355348623,-0.6100244950981986,0
212,-0.045089603476530286,0.8611484955527392,-0.8822149446812624,1.3414414786496318,-0.6100244950981986,1
213,1.344926700514254,-1.5084243686883068,1.297763194354421,-0.7454667355348623,-0.6100244950981986,0
214,0.18657978052193377,-0.3236379365677838,0.8667727820946368,-0.7454667355348623,-0.6100244950981986,0
215,1.190480444515278,0.8611484955527392,-0.4413495701236389,1.3414414786496318,-0.6100244950981986,1
216,-0.1995358594755063,-1.5084243686883068,0.7273682601831875,-0.7454667355348623,-0.6100244950981986,1
217,-0.1223127314760183,0.8611484955527392,-0.4205515448364202,1.3414414786496318,-0.6100244950981986,0
218,-0.08370116747627429,0.8611484955527392,-0.9318250440808056,-0.7454667355348623,0.9477697643354939,0
219,-0.1223127314760183,0.8611484955527392,-0.8946923338662582,-0.7454667355348623,2.5055640237691863,0
220,-0.1223127314760183,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
221,0.49547229251988584,0.8611484955527392,-0.3385572730493054,-0.7454667355348623,-0.6100244950981986,0
222,1.576596084512718,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,0.9477697643354939,0
223,-0.5856514994729464,0.8611484955527392,-0.6974283758198142,1.3414414786496318,-0.6100244950981986,0
224,-0.1223127314760183,0.8611484955527392,0.27461728118477063,-0.7454667355348623,2.5055640237691863,0
225,-0.27675898747499433,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
226,-1.8212215474647546,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,0.9477697643354939,0
227,-0.6628746274724344,0.8611484955527392,-0.8822149446812624,-0.7454667355348623,-0.6100244950981986,0
228,0.5340838565196299,-0.3236379365677838,0.4065211097118685,-0.7454667355348623,-0.6100244950981986,0
229,0.958811060516814,-0.3236379365677838,0.47782047648327275,-0.7454667355348623,-0.6100244950981986,0
230,-0.5084283714734584,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,-0.6100244950981986,0
231,-0.5856514994729464,-1.5084243686883068,2.9718152866535745,1.3414414786496318,0.9477697643354939,1
232,-0.1223127314760183,-1.5084243686883068,1.0838650940402084,-0.7454667355348623,-0.6100244950981986,1
233,-0.7400977554719225,0.8611484955527392,-0.7452631209867493,-0.7454667355348623,-0.6100244950981986,0
234,0.22519134452167777,-1.5084243686883068,0.8667727820946368,-0.7454667355348623,0.9477697643354939,0
235,1.4221498285137422,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
236,-0.7400977554719225,0.8611484955527392,-0.887262939848678,-0.7454667355348623,-0.6100244950981986,0
237,1.036034188516302,-0.3236379365677838,0.0500242758548475,-0.7454667355348623,-0.6100244950981986,0
238,0.10935665252244575,-0.3236379365677838,0.0500242758548475,1.3414414786496318,-0.6100244950981986,1
239,1.7310423405116941,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
240,-1.5895521634662906,0.8611484955527392,-0.31360249467931395,-0.7454667355348623,-0.6100244950981986,1
241,-0.3539821154744824,-1.5084243686883068,0.8667727820946368,1.3414414786496318,-0.6100244950981986,0
242,-0.3539821154744824,0.8611484955527392,-0.9446018906062411,-0.7454667355348623,-0.6100244950981986,0
243,1.4221498285137422,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
244,-0.8945440114708985,-0.3236379365677838,-0.5203706583163862,1.3414414786496318,-0.6100244950981986,1
245,2.387438928507342,0.8611484955527392,0.5491198432546769,-0.7454667355348623,-0.6100244950981986,0
246,0.958811060516814,-1.5084243686883068,1.582960661440038,-0.7454667355348623,-0.6100244950981986,0
247,1.576596084512718,-0.3236379365677838,0.4065211097118685,1.3414414786496318,-0.6100244950981986,1
248,-0.1223127314760183,0.8611484955527392,0.1587558101812388,-0.7454667355348623,-0.6100244950981986,0
249,0.49547229251988584,-1.5084243686883068,0.4341496143357876,-0.7454667355348623,-0.6100244950981986,1
250,-0.045089603476530286,0.8611484955527392,-0.36024654042116666,1.3414414786496318,0.9477697643354939,1
251,-1.9756678034637307,0.8611484955527392,-0.2565630012621906,1.3414414786496318,-0.6100244950981986,1
252,-0.1223127314760183,0.8611484955527392,-0.41668711915741014,1.3414414786496318,0.9477697643354939,0
253,-0.1223127314760183,0.8611484955527392,0.36849715741267863,1.3414414786496318,-0.6100244950981986,1
254,0.49547229251988584,0.8611484955527392,0.27461728118477063,-0.7454667355348623,-0.6100244950981986,0
255,-0.4312052434739704,-0.3236379365677838,3.1871964137966327,1.3414414786496318,-0.6100244950981986,1
256,-2.259076683221852,0.8611484955527392,-0.4205515448364202,-0.7454667355348623,-0.6100244950981986,0
257,-0.1223127314760183,0.8611484955527392,-0.9318250440808056,-0.7454667355348623,0.9477697643354939,0
258,-0.3539821154744824,0.8611484955527392,-0.8952841186104609,-0.7454667355348623,2.5055640237691863,0
259,-0.6628746274724344,-0.3236379365677838,-0.6273197084734925,-0.7454667355348623,-0.6100244950981986,0
260,-2.0528909314632187,0.8611484955527392,0.05537172836270276,1.3414414786496318,-0.6100244950981986,0
261,-2.207337187462195,0.8611484955527392,1.3824311923954635,-0.7454667355348623,-0.6100244950981986,0
262,-0.5084283714734584,-1.5084243686883068,0.8667727820946368,1.3414414786496318,0.9477697643354939,1
263,-0.7400977554719225,0.8611484955527392,-0.7699184420163009,-0.7454667355348623,-0.6100244950981986,0
264,-1.0489902674698746,0.8611484955527392,1.0036533064223787,-0.7454667355348623,-0.6100244950981986,0
265,-1.5123290354668026,0.8611484955527392,1.8966778752342164,1.3414414786496318,-0.6100244950981986,1
266,2.117157980509134,-0.3236379365677838,-0.5203706583163862,-0.7454667355348623,-0.6100244950981986,0
267,0.41824916452039784,0.8611484955527392,-0.0034502492237056576,1.3414414786496318,-0.6100244950981986,1
